ID	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Correlation	RMSE
ESCC063L2	0.311280502728687	0.330390586407777	0	0.0279752082323428	0.106048945352888	0.0365270682450988	0.0127518985151174	0.0210812837972494	0	0.00288773610971192	0	0	0	0.031161109208631	0.00925942082790674	0.0646759834029398	0	0.0127303275895906	0	0.0332299295820586	0	0	0	0.616730352974696	0.787277823199369
ESCC063N	0	0.026651659247059	0.0904377852746211	0.0728228489184054	0	0.0907745002178608	0	0.00066169373141538	0	0	0.0170776217122286	0.00920571993064135	0	0	0	0.140473174138605	0.0883091454293852	0.00615387021071797	0.185900652658659	0.238054724884914	0	0.0334766036454871	0.07	0.111319298924145	1.06867939430212
ESCC063T1	0.0580259159391544	0	0.0844693246002048	0.0353114007490415	0.00775606530872674	0.0952985069909494	0.00820064711002784	0.0096101197686595	0	0.0065810287128588	0	0	0	0.429675291364833	0.0439690204297394	0.101510364100826	0	0	0	0.119592314924978	0	0	0.04	0.15990764549665	1.0535230873996
ESCC063T2	0.00518439024449324	0.00676614904331191	0.0399481292539545	0.0475005118962814	0	0.0353297702550521	0.0702842525546836	0.0300452841228518	0	0	0	0.0458152568016323	0	0.021108144153095	0.0466397402335444	0.17975914287331	0	0.203986136542723	0	0.238210454737782	0.000470494845138277	0.0289521424421462	0.03	0.210523128335389	1.01583377658936
ESCC063T3	0.0486302120809361	0	0.105238768375666	0.0169536784574199	0	0.110072728034635	0.0225089281711865	0.0317513733478244	0	0	0.00813167605508333	0.00315028626120592	0	0.00802022355711266	0.0351920501995448	0.192510112351184	0	0.0765710646148221	0	0.298174179793224	0	0.0430947187001552	0.04	0.182743692783763	1.02788989749579
ESCC063T4	0.0836758950508417	0	0.122892974375356	0.0285947986805168	0.0642635456167067	0.0525464715794042	0.0391778412528528	0.0418575767859921	0	0.0335960107546609	0.00765088189045068	0	0	0.0495174834075834	0.00683893219655203	0.0966757050813147	0.0211610404083497	0.0323724024299803	0	0.285169880190539	0	0.0340085602988988	0.01	0.249069122996718	0.995272072729763
ESCC063T5	0.128169980204834	0.170251101339538	0.0504575458974083	0.0745810303617633	0	0.023289992967087	0.0293350106402146	0.0606021770371992	0	0	0	0	0	0.170628145540365	0.0586775249386969	0.0981152747621559	0	0.028367684499523	0	0.100091447329384	0	0.007433084481831	0	0.405079633175381	0.915364891935865
ESCC064L2	0.0515186906874077	0.142832808131776	0	0.0594761762138168	0.00308191762187096	0.0352141281324496	0.0386464869684798	0.0732919759034472	0	0	0.0284903426941875	0	0.0113588313574332	0.224316805771411	0.020766046432158	0.097605921260242	0	0	0	0.197517861253539	0.0158820075717812	0	0.01	0.233841879918724	0.997061144372214
ESCC064N	0.0640824326350444	0.310526905717127	0	0	0.00677428828527352	0.0940452833663998	0.0757741875747674	0.00301552509055445	0	0	0.0497909720883645	0	0.00762301965071072	0	0.00945424663332483	0.0832988081102295	0	0.0914404110255544	0.0968469245522083	0.0330904919692794	0	0.0742365033011616	0	0.453433452910665	0.89057320713795
ESCC064T1	0.0079362965523066	0.0830740225210241	0.0312606738663537	0.00113526591330657	0.0185673089357648	0	0	0.0493023783024467	0	0	0	0.0254874017833675	0	0.167129013336193	0	0.0937223188082006	0	0.0529074146550221	0	0.434956594269987	0.0160043105007101	0.0185170005553174	0.07	0.119367515868649	1.11017473796453
ESCC064T2	0.0360066759227923	0.0199873548798156	0.0555502435149979	0	0	0.0761703339905426	0	0.0453122912221672	0	0	0	0.0126441814942474	0	0.122138197281782	0.0237489023501417	0.151748247251459	0	0.0860948180135159	0	0.341023762557571	0.0105487607717311	0.0190262307492359	0.0600000000000001	0.128272178622741	1.06944646907318
ESCC064T3	0.0201484868462686	0	0.0643338795896361	0	0.0246739375956293	0.0555705417247845	0	0.019867933079416	0	0.00600169495464903	0.0120569196919781	0	0	0.11404943024425	0.00222066398937615	0.142415048966421	0	0.0591524205409891	0	0.440393788494005	0.00581761340529564	0.0332976408773002	0.08	0.0969768480989662	1.11790350136459
ESCC064T4	0.0340089067478529	0	0.0503356256494225	0	0	0.0717520012147359	0	0.0311742831069384	0	0.00364443499076335	0.0165670612583068	0	0	0.0417519969303366	0.0165416698090116	0.158976568978699	0	0.0855124304843655	0	0.449776431388858	0	0.0399585894407087	0.1	0.0836311426497348	1.12405856161103
ESCC064T5	0.02792163476116	0	0.0339217990419362	0	0.00156174806116159	0.0763687839520016	0	0.0254092416465949	0	0.00155308886437617	0	0.0265518065021584	0	0.0630181228788318	0	0.0224393804844518	0	0.0302520108413976	0	0.571279070555309	0.010464269558502	0.109259042852119	0.11	0.0763282160577212	1.19241861524311
ESCC065N	0.000951810511083279	0.153280514458044	0.0647102664565426	0.0302580903597427	0	0.196106162553728	0.00594957493457496	0.0196712917954878	0	0	0.0195902935603052	0	0.00244837094304484	0	0.0257349464876877	0.172988349715713	0.0195230275792237	0.0140343767601459	0	0.228141783565854	0.0264941870849425	0.0201169532338794	0	0.291467871174932	0.967268026570838
ESCC065T1	0.0080454293337419	0.00522269213378682	0.0123687134700869	0	0.062027046807744	0.0281839633202558	0	0.0103606428472572	0	0.0101724942160415	0	0.0179871563435349	0	0.184349492328928	0.0121965927006656	0.0723890471732117	0	0	0	0.522930100907721	0	0.0537666284170254	0	0.259727797737937	1.0631073803754
ESCC065T2	0	0.0674730723245481	0.01841025533417	0.0453078925024428	0	0.1662692312834	0.0385121476562202	0.0128984249317686	0	0	0	0.0588136984134012	0.0233240324689842	0.000837762611414832	0.13354700388438	0.268777072468679	0.075239768455972	0	0.0596814259162145	0.0302312998880837	0.000676911860321226	0	0	0.29554696289118	0.961537012783763
ESCC065T3	0	0	0.0369114373788472	0	0.00868759435285404	0.0246776933622103	0	0.0321674958964868	0	0	0.000213511142909439	0	0	0.219028050260999	0	0.173151319234908	0.000662122234384291	0.0490994476486779	0	0.431075426672153	0.0107577128295783	0.0135681889859917	0.09	0.0892066170999643	1.13867927411261
ESCC065T4	0.0327939361062107	0.457521693410687	0.0467479821922951	0	0	0.138141257032417	0.0250259430027842	0	0	0	0.011827861316795	0	0	0.00132759827843273	0.0199514051537792	0.13313779619351	0	0.0263882235970203	0	0.0945538510312381	0	0.0125824526848303	0	0.540616922683031	0.840577693216702
ESCC065T5	0	0.000732578377678128	0.0126711821584425	0.00969836049825174	0	0.0543921179895648	0	0.0086818318638563	0	0.00978753529862113	0	0.0293400171331004	0	0.0990617751548362	0.0212139877135033	0.355048913271009	0.0020731951230867	0.0118969102920489	0	0.346100943042239	0.0148572557380661	0.0244433963456955	0	0.291299622908536	0.998841538228875
ESCC066L2	0.208094636083532	0.268502773209519	0.0548058561323359	0.0281233927503705	0.0195873297787608	0.0665088042195969	0.00329135236637184	0.0581671994764495	0	0.0143151424106135	0	0.026871791326412	0	0.0848792324545702	0.0185553808058992	0.0563650695158731	0.025488775077894	0	0	0.0664432643918014	0	0	0	0.532034356434425	0.846420331274273
ESCC066L4	0.20029748738263	0.325664912476864	0	0.0267310758939073	0.119343586070113	0.15921853066869	0.037847290289836	0	0	0.0180113064410723	0	0	0	0.025472721202471	0.0218711504536668	0.0551045085270282	0	0.00560856708754419	0	0.00482886350617683	0	0	0	0.633637220675463	0.774485536032031
ESCC066N	0.0383084384091529	0.0533024636764335	0.0556722480020473	0.0344212655985123	0.0316465849811804	0.273913131558451	0	0	0	0	0.0279894422645423	0.00110404512584653	0.0124118135721945	0	0.0604308126658524	0.128520488370167	0.0210106549174921	0.00554396887803863	0.175691880533287	0.0759191058201511	0	0.00411365562665138	0.04	0.161804219869837	1.01850373835071
ESCC066T1	0	0.0751839980754697	0.0760593257288119	0	0.0681808941241251	0.0373341677304478	0.00485749672990316	0.00776006647912797	0	0	0	0.0566056805207001	0	0.135702742334624	0.0559848389882222	0.10123377140777	0	0.0347967769147002	0	0.328966401752547	0	0.0173338392135515	0.04	0.173685440147708	1.04849549270325
ESCC066T2	0	0.0347911022803367	0.0114672732145073	0.161798924676649	0.0491565254482868	0.138773607287932	0.0483481000840341	0	0	0	0	0.0424778699028195	0.0318286513182811	0	0.0493491374927059	0.0456084786219689	0.0327974774840742	0.0453786410767321	0	0.291928727856458	0.0162954832552145	0	0.07	0.10413564422814	1.07183312695333
ESCC066T3	0	0.0753706898411511	0.051980634840865	0.0829711132019785	0.0646497961318804	0	0.0831517986115431	0.0218105275677013	0	0	0.0081940397847111	0.0183179443724778	0.0112667878466097	0.0400498340350753	0.0491648040014209	0.127445340354794	0.00389949429852126	0.0502107798536301	0	0.293899799240872	0	0.0176166160167679	0.04	0.17816278742738	1.02839595141264
ESCC066T4	0	0.146357531104487	0.0765243156318644	0.0482071176392564	0.052315296729581	0	0.0590767919025636	0.0229618713326177	0	0	0.00651635631808771	0.010685161904581	0	0.0414130080796385	0	0.102922872526549	0.0366359656081059	0.15203811592372	0	0.217229210572756	0	0.0271163847261921	0	0.291606127928151	0.96759158848158
ESCC066T5	0	0.0908719300995895	0.0593601653438696	0.0237256105499487	0.0830489275581404	0.00189769826425712	0	0.0216979215721359	0	0	0.00646702245887895	0.0233470066907975	0	0.0940222671062569	0.0129931625483245	0.0730300737726305	0.00349746696547236	0.118733576414342	0	0.359129567828192	0.00560204079818228	0.022575562028981	0.04	0.173691743236186	1.0491362921359
ESCC067N	0	0.0486600309853118	0.0878599265882934	0.0124121138811105	0.025499043602924	0.179507966369153	0.031509058542419	0.00753777363168548	0	0	0.0523634248607888	0	0	0	0.0270132475412221	0.0453948198798423	0.0802533119130658	0.0228058561021412	0.0763185545715213	0.145311723123523	0.0445494054487681	0.113003742958231	0.05	0.139438882632766	1.02537101526643
ESCC067T1	0.00293302706911417	0.0456360939312007	0.0494402991833671	0	0.00579808255867478	0.0753058157425959	0.138928948129982	0.0315021476196568	0	0	0.0262406119379107	0	0.00786698840044971	0.0850797403467696	0.0651976210749747	0.193818709900284	0	0.0935940671458595	0	0.145924624052877	0.00201102450731842	0.0307221983989656	0.05	0.148849736158851	1.02247360116405
ESCC067T2	0.000416079859553776	0.375561953068349	0.0203773231253444	0.00839175522939787	0.0326393309067743	0	0.137671883355049	0.0378849999735444	0	0.00421423960216105	0	0.00384150365151545	0	0.0794909677338517	0.0889063490040344	0.0660051584194202	0	0.0408505126973926	0.017991461500708	0.0278407939687525	0.0228997381974451	0.0350159497067059	0	0.467739306914552	0.883106667025965
ESCC067T3	0	0.0943842001655412	0.0444736649719162	0.0315914421738487	0.0288331145946603	0.013947825183101	0.0898005550670821	0.0590200119815186	0	0	0	0.0160342677440079	0.0178633133864654	0.0921319507867596	0.0480409552295784	0.177784436416373	0.0364333442198176	0.10235946497861	0	0.1159895423143	0.0193576479629624	0.011954262823457	0.03	0.199714859293189	0.998919210879334
ESCC067T4	0.00888673973710315	0.0572216758675315	0.0517735613124426	0.114222501105615	0	0.039793632956301	0.0217160131054379	0.150183597304438	0	0	0	0	0.00181223594645448	0.0782895653230694	0.0478144681988543	0.0854740998592453	0.0179558832817272	0.0806203353998046	0	0.197648412429697	0.0207248041169924	0.025862474055286	0.04	0.172070439310794	1.01724633740192
ESCC067T5	0	0.100051331304085	0.0536037016886424	0.0203492049710893	0.0656491286305101	0	0.0428890981992652	0.0354561105444302	0	0	0.00690351861088012	0.010016269919169	0.0310963535326845	0.0235291723814251	0.0253272024664305	0.158710401897095	0.0304509983744856	0.154348919024035	0	0.210328438512679	0.00251325786565861	0.0287768920774365	0.03	0.207176763505671	1.00314214356979
ESCC068N	0	0.110954675404085	0.0835021968684371	0.0568549565861529	0.0507379152510328	0.115045246451656	0.0166646017235928	0.020185358174041	0	0	0	0.0600506371670608	0	0	0.0256306115024585	0.112823659472968	0.0289596939244604	0.0029577801742428	0.214174449220422	0.0236946454020309	0.0249586369525907	0.0528049357247691	0	0.283075515039115	0.966079834969093
ESCC068T1	0.0118321720302142	0.0272235520716533	0.0507055117431211	0.0796627471662103	0.0584111389726354	0.0328369155855798	0.0691947132725747	0.0353912439581385	0	0	0.0181604785254753	0.0444743690502297	0.0232792968470356	0.00635476401350776	0.00641521785534321	0.0873668817020154	0.0128412987753449	0.214071074936624	0	0.199443380138937	0.0223352433553593	0	0.0600000000000001	0.130355361705653	1.04104336705176
ESCC068T2	0	0.0321740306189049	0.100580888406792	0	0.0189378795393186	0.0998992141694836	0.0168317199727355	0	0	0	0.0452785187735649	0	0	0.170180333072879	0	0.0102540287899763	0	0.131816572849603	0	0.34872973275705	0	0.0253170810496913	0.05	0.152945640882269	1.06140220027976
ESCC068T3	0	0.0191729464437835	0.00813253089825199	0	0	0.116700482242461	0	0.0222986172172121	0	0	0.0103323373766835	0.00111473564407928	0	0.192776027997351	0	0	0	0.0365701453787171	0	0.474228538579368	0	0.118673638222092	0	0.423892255231473	0.935553390138882
ESCC068T4	0.00899596431052005	0.0131345126547845	0	0	0.0342417095412167	0.0920767153100368	0	0	0	0	0	0.0349369499194642	0	0	0.00244839452708484	0.00403640216178377	0.00384633696994126	0.0129077002718411	0	0.612661191781258	0.00677246035598955	0.173941662196079	0	0.404324358298749	0.990225792006776
ESCC068T5	0	0.0278499113892908	0.0124681088883409	0	0.0495252545225098	0.0448729760180475	0	0.00609194132439717	0	0	0	0.0100451427958641	0	0.0757752120574122	0	0.0197180445165138	0	0.171706072739189	0	0.525056983146323	0.00980042349824534	0.0470899291038668	0	0.259300491204347	1.05678197170564
ESCC069L2	0.000816320291200122	0.14809976716591	0.13448425821784	0.0746864350580998	0	0.170774282348924	0.0497704685015164	0.0147167665983516	0	0	0	0.0329554955701662	0	0.0370263460372942	0.0587472148432879	0.243141289487772	0.016062825757021	0	0.0187185301226155	0	0	0	0	0.383813308045148	0.924323768829688
ESCC069L3	0.170343627741742	0	0.480193138993659	0.0227887599968075	0.0440474704319656	0.026372679705302	0.0305757224254705	0.000715707715681651	0	0	0	0.0324683372769174	0.00438607089381264	0.00350534262008996	0.0241884227387454	0.0600145969562063	0.0782667367075908	0	0	0.022133385796009	0	0	0	0.487480821781617	0.930770296187673
ESCC069L4	0.0843075255255117	0.0504631177249186	0.0702205957455814	0.049747157029569	0	0.130828521012678	0.0644707203229953	0.00478299457932328	0	0.0267610751297212	0	0.0517392525141612	0	0.126054492246567	0.13166267269748	0.15346857142793	0.00199924365465106	0	0	0.0534940603889122	0	0	0.01	0.256530112986982	0.983088999786554
ESCC069N	0.114300523554755	0.35028184173482	0.0221204741670253	0.0146928581020104	0.0386206341747821	0.172942667149926	0	0.0260060767001678	0	0.00722332512021951	0	0	0	0	0.0419077476302343	0.0852770464517636	0	0.0111038423598299	0	0.110528936885281	0	0.00499402596918487	0	0.510775557920108	0.859350165637055
ESCC069T1	0.00306561036881871	0.23494259864922	0.0586472330445328	0.0976458379120258	0	0.0665539857276673	0.0702981125817556	0.0315774902280639	0.00371309152073189	0	0.0200884461117037	0	0	0.00550544073413377	0.104424890450467	0.212317361652641	0.00101302489653536	0	0	0.076550083632414	0	0.0136567924892889	0	0.387200568582605	0.922393669436337
ESCC069T2	0	0.0608316524824785	0.146912301547823	0.0550166541833472	0.0698363961881889	0	0.0598896011004103	0.000305793746160078	0	0	0.0284569449190283	0	0	0.033833389911474	0.00434060441119928	0.068313090930169	0	0.0800209109689824	0	0.299626957642417	0.0088587841457245	0.0837569178225969	0.01	0.255603038733886	0.996458742131971
ESCC069T3	0.0393234912679719	0.0160152398927261	0.206202671886199	0.00683091378544814	0.00774651722493807	0.0929610420512746	0.0355735526123837	0.0171510455418283	0	0	0.00308996856248301	0.00597878835869528	0	0.0273233447598214	0.060253567123637	0.12737369383824	0	0.0624367356090497	0	0.244564733066553	0	0.0471746944187513	0	0.311010994799225	0.969411118114889
ESCC069T4	0.00787199253978953	0.0128099515974842	0.187387843433492	0.0298851692069562	0	0.0534847821312081	0.0710644428690862	0.0656070297813018	0	0	0.0465511713941275	0	0.00319524930322262	0.00579198642949053	0.0154857312383666	0.125410850421333	0.013307850154016	0.0972618152692734	0	0.239079555240678	0	0.0258045789901748	0	0.275117825762886	0.980720967979351
ESCC069T5	0.0173250211562204	0.0577681681365004	0.0489245606945879	0.0725857635027664	0.112126483362465	0.00698122226588778	0.120503239609353	0	0	0.016641632074895	0	0	0.00704611573819574	0.0976057832705653	0.169365313462807	0.203600019583697	0.0200776452700187	0	0	0.0494490318720401	0	0	0.04	0.173915160046805	1.01885654234379
ESCC070N	0	0.218116684750447	0.0604574585267482	0	0.0319514099304939	0.205141763279863	0	0.0118416356578636	0	0	0.0166642106478705	0	0	0	0.00475465493950708	0.0920557930807784	0.0439099413366535	0	0.235210454414976	0.0798959934347984	0	0	0	0.340420215822107	0.94702421475593
ESCC070T1	0.0763821994894579	0	0.191618478444652	0.00865177336515681	0.0261250748912594	0.0831665194184725	0.011245154298995	0	0	0.000187569593519677	0.0185609705492777	0	0	0.0372885776470862	0.00705998443209309	0.117961813294426	0	0.13479047409918	0	0.213075626739904	0.0253250870375833	0.0485606966989359	0	0.323682793327704	0.959052206256976
ESCC070T2	0.061474580069818	0	0.120285889415013	0.0400968552836897	0	0.101917102688755	0.0132496301526283	0.00418493422390072	0.00354171322218199	0	0	0	0	0.0700036237495736	0.0077442711857846	0.342258717669591	0.0379377328190311	0.041843548345296	0	0.155461401174737	0	0	0.01	0.238281846700095	0.993038842932054
ESCC070T3	0.0583616197559785	0.0286474141397468	0.227228919301121	0.00928568353726684	0	0.042968126336057	0	0.0477840378177975	0.0164064517147313	0	0.00399148575218928	0	0	0.0865349164478608	0	0.178428554310965	0	0.0940179637151117	0	0.175768401468852	0.0104382247636483	0.0201382009386734	0	0.372477020996116	0.936873276195224
ESCC070T4	0.0999127315573019	0.188059192560435	0.164756367308686	0	0	0.11606401445501	0.00136901746400083	0.0391196962441759	0.00462739275001211	0	0.0283784856354478	0	0.000775309302824442	0	0.00717280744955573	0.116084788736528	0	0.0860858258963975	0	0.124432861158379	0	0.0231615094812461	0	0.487724945898057	0.872788850156409
ESCC070T5	0.00120033347846574	0.0223823738604614	0.123007065269898	0.00313563066643435	0	0.150056089785235	0	0.00515750701243399	0.00122285059300524	0	0	0.00451397134938864	0	0.134990840874646	0	0.189300651367262	0.00974381897699537	0.133444175775958	0	0.219157218727144	0.00268747226267177	0	0.04	0.190219933171758	1.01970170061291
ESCC071N	0	0.0790906509499	0.066954377609244	0.0517562122558734	0.0411333861909526	0.192596260210411	0.0208419423789075	0	0	0.000508352038842717	0.0271525406115401	0	0	0	0.000962019857102456	0.141070139017339	0.024149293712995	0.00979992082075914	0.149797199337437	0.165083104632735	0	0.0291046003759617	0.04	0.160327300563883	1.02583497254572
ESCC071T1	0.0278601316941293	0.0126274082619304	0.0085949156608709	0	0.0810315967337897	0.0303437222394019	0	0	0	0	0.0174255716663661	0	0	0.328030565906938	0.00536283483150197	0.00976561233800936	0	0.119049123431141	0	0.252633289290003	0	0.107275227945918	0.01	0.234662985913991	1.02072869440164
ESCC071T2	0	0.186846467861127	0.0146678500238911	0.00986476732005362	0.0387381398385364	0.00277990988854752	0.110693881047272	0	0	0	0.118067924613315	0	0	0.226020623661943	0.0265860513618616	0.0392734138507536	0	0.108847983505592	0	0.103133799669009	0.00414863710974282	0.0103305502483549	0.01	0.248684521361001	0.984681863566597
ESCC071T3	0	0.0155629439538919	0.0019399139172365	0	0.0303880765214503	0.0746328266631326	0	0	0	0	0.0335231910295472	0	0.0284552883378401	0.325061090143597	0	0.0557510897546987	0	0.067997402739078	0	0.321152443609196	0.000908195349941123	0.044627537980391	0	0.549703344947743	0.835402027000551
ESCC071T4	0	0.0261200678127133	0.0501791489965689	0.0442243832518587	0.012242463317141	0.0246524927776912	0.047043359917802	0.0164560621593978	0	0	0.0162329306223247	0.0124127093915565	0.0532692993381409	0.0374094065907438	0.0820612474582613	0.0484648746899163	0	0.148095154550453	0	0.344108635860391	0.0130734454765611	0.023954317788478	0.04	0.174996011168848	1.05091342499266
ESCC071T5	0	0.0212993726183787	0.0126560794679034	0.00785895953513717	0.0886348215774332	0.0226500349688488	0.100157078687992	0	0	0	0.0388795705681116	0	0.0118279965290997	0.309277176490094	0.0734454229346443	0.0951966320886402	0	0.05217705167645	0	0.144654019954772	0	0.0212857829024963	0.04	0.191420924073933	1.02237247790142
ESCC072L1	0	0.039198555059186	0.0829401635299438	0.00358461341719741	0.0750452243263438	0.129057667958694	0.025611640836942	0	0	0	0.0630769717689662	0	0	0.25939593630863	0	0.137250433577998	0.0154253896298783	0.0983903612344395	0	0.0560371182421569	0	0.0149859241096238	0.04	0.182136635717979	1.01410638710192
ESCC072N	0	0.208744382581974	0.0174286171408587	0.0836172606963708	0	0.114004472749145	0	0.0427651104923487	0	0	0	0.0116805422632927	0	0	0.00947425520742757	0.100873121443834	0	0.0580416051723358	0.227396399121508	0.095058102523308	0	0.0309161306075977	0	0.280936096995105	0.972622445251666
ESCC072T1	1.46013012050349e-05	0.0471393993556555	0.0350282309510938	0.0408250281824957	0.10914045786018	0.11130040446055	0.0149281559460356	0	0	0	0.0149581312806273	0	0	0.240414560421235	0.0143580604064797	0.0989135261287002	0.0204813051806983	0.0486460534110034	0	0.180812567042825	0	0.0230395180712149	0.05	0.137310399588289	1.03924589482351
ESCC072T2	0	0.0974701744229742	0.0118465333357834	0.00302305653746364	0.0122866435709451	0.0768629978033427	0.0113295619626266	0.020411677684558	0	0	0.0252684997104776	0	0	0.054372429042958	0.0345182057191154	0.18842432090103	0	0.17454252989553	0	0.216159225936643	4.03841691992696e-05	0.0734437593073522	0.05	0.146164446781655	1.03631706048647
ESCC072T3	0.00579994579379998	0.0283670385451157	0.0444967078368656	0	0.0320164685195857	0	0	0.0143111535188172	0	0.00835592390521013	0.00246083448539129	0	0	0.0890006417993578	0.00460655579772893	0.0704901141341521	0	0.142047656004027	0	0.49856068485725	0.0123911468314532	0.0470951279712458	0.11	0.0773247096402879	1.15634675707626
ESCC072T4	0	0.0511947507299746	0.0432995236482728	0	0.0623799504507325	0.0651444633568713	0.00594134035456641	0.00152977293975862	0	0	0.0585776977496507	0	0.050621364980355	0.113934025563198	0.0273998369972238	0.108023977224178	0.00522630736524621	0.238262895329175	0	0.154968060356423	0	0.013496032954374	0.07	0.120192553853919	1.0447840446296
ESCC072T5	0	0.0262232714565224	0.0194203055588742	0	0.0376624097637136	0.00818374598044869	0	0.0138933773811418	0	0	0.00385353265924942	0	0	0.195915048231567	0.00612529652612106	0.044403193100931	0	0.28597945974846	0	0.283232474502242	0.0192451449208452	0.0558627401698833	0.04	0.190935546607648	1.04935045022037
ESCC073L1	0.141641425580262	0.381895005294265	0.000414166953573243	0.021028928170545	0.0373706432466373	0.0470679418509397	0.0427628798979698	0.0301651926595546	0	0	0.011727917998155	0	0	0.099629397730636	0.115916178649538	0.0486460348850136	0	0.00804434233342683	0	0.0136899447494832	0	0	0	0.594781483028695	0.803692451397947
ESCC073N	0.0647202195415766	0.269045624442903	0.00712104524795022	0.0546942878092421	0.00576564368110941	0.22854538180382	0.0283517769731657	0.000201407215865655	0	0	0.0174168373670271	0	0.00749939162402211	0.0047770006028512	0.0666225399312535	0.078773809349475	0.0410144418129878	0.00316618225418145	0.10657121132464	0.0157131990179288	0	0	0	0.373739386424837	0.929743285849032
ESCC073T1	0.0746980601097712	0.0976045041611481	0.0694150799576631	0.0172716606309905	0.0329634068572556	0.035604405647862	0.0523289063838858	0.0755454654143043	0	0	0.00870018912030998	0.0138438284419822	0	0.0386819637408504	0.0818170008703134	0.0667594956912708	0	0.167128784443412	0	0.119295924411919	0.0156152263494714	0.0327260977675902	0	0.303144918027692	0.962737864535714
ESCC073T2	0.141878769348024	0	0.0904796740402689	0.0420594175164665	0.0748791434256209	0.146401227662798	0.0405090487900609	0.0243879072525465	0	0	0	0	0.00636211052412275	0.0391278359437872	0.0213612949702553	0.0214629039672389	0.00929032002782759	0.119835995156576	0	0.14956990911241	0	0.0723944422619963	0	0.291846910821232	0.966525389300491
ESCC073T3	0	0.0818985434661991	0.0896082496121621	0.0423661379067706	0.032217097873633	0.0499268528806673	0.0596672028051575	0.0370332533193985	0	0	0	0.0474261554536651	0	0.0758435944940905	0.0841667243787564	0.221228160819721	0	0.100020777243877	0	0.0677325779788015	0.0108646717671009	0	0.01	0.255593535080146	0.980141757222745
ESCC073T4	0.240470556949052	0	0.15151260838653	0.0139466395464034	0	0.0406590990900563	0.0179875031622717	0.0781518579896294	0	0.0276379052253138	0	0	0	0.0524078690112506	0.0353064921851829	0.109362564850192	0	0.00180556037494451	0.201337835276807	0	0	0.0294135079523666	0	0.442074737685705	0.897516535594736
ESCC073T5	0.0292598097530594	0.0788115573787925	0.030352379657384	0.072336478685555	0.0359597388471639	0.0945542856383461	0.0909529942286662	0.0452856484944871	0	0	0.033162680593612	0	0.027423002386599	0.0548318162527983	0.132993081882789	0.0246893276865546	0.00942982040719136	0.0620973183230934	0	0.170588288554569	0	0.00727177122933997	0.04	0.173429269273964	1.02227476658862
ESCC074L1	0.111575366656018	0	0.0923815138833946	0.0865332959599739	0.0355942537561027	0.0222632390089988	0.0474061838084492	0.0820620138495129	0	0.00540805702574756	0	0.0223386530759072	0	0.043961451796506	0.0219578819525947	0.24172793532422	0.0645936060017308	0.0369220434392922	0.0637365403129555	0.0202080450209071	0	0.00132991912768862	0	0.331654603122825	0.94457226146473
ESCC074L2	0.142403726697955	0.439031100101655	0	0.0328280642436449	0	0.0579214115396268	0	0.080995857985496	0	0.00570892487690198	0	0.0163577608373745	0	0.0351408112674985	0.00406859508346011	0.134427036000015	0	0.00103174617799818	0	0.0429556250177976	0	0.00712934017057637	0	0.54993261465311	0.835578086307427
ESCC074L3	0.294697888443776	0.326900173339194	0.00798692399083285	0.0301508836557801	0.0578970200186016	0.140056920999641	0.0277837524427275	0.00595458135672127	0	0	0.0109397867545193	0	0	0.034950633403495	0.00717632587036564	0.0400431167990388	0	0.00667770898488778	0	0.00878428394041854	0	0	0	0.612571403862324	0.790563756638715
ESCC074N	0	0.0544500150897693	0.0287536346617371	0.117339036198401	0	0.231113641813534	0	0	0	0	0.0660843899101939	0	0.0463904476679456	0	0.00303728288148088	0.131187998669603	0.0728349025675329	0	0.119347196057202	0.118986148659971	0	0.0104753058226291	0.07	0.1170528099429	1.0371690386468
ESCC074T1	0.0331109550132187	0.0947222894709838	0.224875179453581	0.0829678489183623	0.0693521435923024	0.0159569657913527	0.0362782989260677	0.0297945875087315	0	0.0126625212060971	0	0.0369530209249399	0	0.0627649980357526	0.0190381375365101	0.153020614990346	0	0.0264159266644346	0.0430813395659277	0.0481914968197342	0	0.0108136755816583	0	0.449668658063322	0.893374673168246
ESCC074T2	0.0414573814054319	0.00202991343075894	0.0704317530966734	0.00113604544471146	0.0778501630987121	0.0497581625814166	0.0858819195101607	0	0	0.0138762905808915	0	0.0047356077747492	0.00178970429345665	0.113035255872448	0.00422025566966443	0.0345969629751046	0	0.126956426397273	0	0.246172240430677	0.0402711678974698	0.0858007495404009	0.03	0.21634092992513	1.00556159058876
ESCC074T3	0.0379333222241102	0.0562137134537745	0.0287501565727552	0.102908693419454	0.0153987618184096	0.119093191245898	0.0329891379179265	0	0	0	0	0	0	0	0.00591222721109653	0.222414256798511	0.0173177535833958	0.0134865486441175	0.209483423175261	0.0834630059817292	0	0.0546358079535602	0.03	0.201242296610115	1.00184470851686
